route_short_name,prev_stop_name,stop_name,avg_travel_time,trip_count,avg_time_readable
RE80,Donauwörth,Bäumenheim,0 days 00:06:00,1,6 Min 0 Sec
RE80,Donauwörth,Mertingen Bahnhof,0 days 00:09:05.217391304,23,9 Min 5 Sec
RE80,Donauwörth,"Otting-Weilheim, Bahnhof",0 days 00:15:12.413793103,29,15 Min 12 Sec
RE80,Eckartshausen-Ilshofen,Crailsheim,0 days 00:08:48,10,8 Min 48 Sec
RE80,Eckartshausen-Ilshofen,Schwäbisch Hall-Hessental,0 days 00:12:46.666666666,9,12 Min 46 Sec
RE80,Erbach(Odenw),Michelstadt,0 days 00:03:07.500000,8,3 Min 7 Sec
RE80,Gablingen,Gersthofen,0 days 00:03:00,2,3 Min 0 Sec
RE80,Gablingen,Langweid(Lech),0 days 00:03:00,2,3 Min 0 Sec
RE80,Gersthofen,Augsburg-Oberhausen,0 days 00:05:00,2,5 Min 0 Sec
RE80,Gersthofen,Gablingen,0 days 00:04:00,2,4 Min 0 Sec
RE80,Goßmannsdorf,Ochsenfurt,0 days 00:04:01.395348837,43,4 Min 1 Sec
RE80,Goßmannsdorf,Winterhausen,0 days 00:03:43.500000,40,3 Min 43 Sec
RE80,Groß-Umstadt Wiebelsbach,Höchst(Odenw),0 days 00:08:17.142857142,7,8 Min 17 Sec
RE80,Groß-Umstadt Wiebelsbach,Otzberg Lengfeld,0 days 00:09:00,1,9 Min 0 Sec
RE80,Groß-Umstadt Wiebelsbach,Reinheim(Odenw),0 days 00:10:13.333333333,9,10 Min 13 Sec
RE80,Gunzenhausen,Muhr am See,0 days 00:05:24,45,5 Min 24 Sec
RE80,Gunzenhausen,Treuchtlingen,0 days 00:14:01.304347826,46,14 Min 1 Sec
RE80,Hamburg Hbf,Ahrensburg,0 days 00:18:00,40,18 Min 0 Sec
RE80,Haspelmoor,Althegnenberg,0 days 00:03:30,6,3 Min 30 Sec
RE80,Haspelmoor,Mammendorf,0 days 00:05:00,3,5 Min 0 Sec
RE80,Heilbronn Hbf,Weinsberg,0 days 00:06:00,11,6 Min 0 Sec
RE80,Herbertshofen,Langweid(Lech),0 days 00:04:00,1,4 Min 0 Sec
RE80,Herbertshofen,Meitingen,0 days 00:03:00,2,3 Min 0 Sec
RE80,Höchst(Odenw),Bad König,0 days 00:05:08.571428571,7,5 Min 8 Sec
RE80,Höchst(Odenw),Groß-Umstadt Wiebelsbach,0 days 00:06:00,8,6 Min 0 Sec
RE80,Kissing,Augsburg-Hochzoll,0 days 00:04:54,30,4 Min 54 Sec
RE80,Kissing,Mering-St Afra,0 days 00:03:00,21,3 Min 0 Sec
RE80,Langweid(Lech),Gablingen,0 days 00:04:00,1,4 Min 0 Sec
RE80,Langweid(Lech),Herbertshofen,0 days 00:04:00,2,4 Min 0 Sec
RE80,Lübeck Hbf,Lübeck-Moisling,0 days 00:05:00,39,5 Min 0 Sec
RE80,Lübeck-Moisling,Lübeck Hbf,0 days 00:07:30,40,7 Min 30 Sec
RE80,Lübeck-Moisling,Reinfeld(Holst),0 days 00:07:00,39,7 Min 0 Sec
RE80,Mammendorf,Haspelmoor,0 days 00:04:30,6,4 Min 30 Sec
RE80,Mammendorf,München-Pasing,0 days 00:16:00,3,16 Min 0 Sec
RE80,Marktbreit,Ochsenfurt,0 days 00:04:02.790697674,43,4 Min 2 Sec
RE80,Marktbreit,Uffenheim,0 days 00:11:01.395348837,43,11 Min 1 Sec
RE80,Meitingen,Augsburg-Oberhausen,0 days 00:10:07.826086956,23,10 Min 7 Sec
RE80,Meitingen,Nordendorf,0 days 00:04:04.444444444,27,4 Min 4 Sec
RE80,Meitingen,Westendorf,0 days 00:03:00,2,3 Min 0 Sec
RE80,Mering,Althegnenberg,0 days 00:05:00,3,5 Min 0 Sec
RE80,Mering,Mering-St Afra,0 days 00:03:00,14,3 Min 0 Sec
RE80,Mering,München-Pasing,0 days 00:18:00,18,18 Min 0 Sec
RE80,Mering-St Afra,Kissing,0 days 00:03:45.517241379,29,3 Min 45 Sec
RE80,Mering-St Afra,Mering,0 days 00:03:00,22,3 Min 0 Sec
RE80,Mertingen Bahnhof,Bäumenheim,0 days 00:03:00,2,3 Min 0 Sec
RE80,Mertingen Bahnhof,Donauwörth,0 days 00:06:02.222222222,27,6 Min 2 Sec
RE80,Mertingen Bahnhof,Nordendorf,0 days 00:05:40,24,5 Min 40 Sec
RE80,Michelstadt,Bad König,0 days 00:07:07.500000,8,7 Min 7 Sec
RE80,Michelstadt,Erbach(Odenw),0 days 00:04:17.142857142,7,4 Min 17 Sec
RE80,Muhr am See,Gunzenhausen,0 days 00:06:33.913043478,46,6 Min 33 Sec
RE80,Muhr am See,Triesdorf,0 days 00:04:17.333333333,45,4 Min 17 Sec
RE80,Mühltal,Darmstadt TU-Lichtwiese,0 days 00:03:00,1,3 Min 0 Sec
RE80,München Hbf,München-Pasing,0 days 00:07:00,30,7 Min 0 Sec
RE80,München-Pasing,Mammendorf,0 days 00:13:00,6,13 Min 0 Sec
RE80,München-Pasing,Mering,0 days 00:18:30,24,18 Min 30 Sec
RE80,München-Pasing,München Hbf,0 days 00:08:02.727272727,22,8 Min 2 Sec
RE80,Neuenstein,Waldenburg(Württ),0 days 00:05:00,12,5 Min 0 Sec
RE80,Neuenstein,Öhringen Hbf,0 days 00:07:06,10,7 Min 6 Sec
RE80,Nordendorf,Meitingen,0 days 00:04:15.652173913,23,4 Min 15 Sec
RE80,Nordendorf,Mertingen Bahnhof,0 days 00:04:53.793103448,29,4 Min 53 Sec
RE80,Nordendorf,Westendorf,0 days 00:03:00,1,3 Min 0 Sec
RE80,Ober Ramstadt,Darmstadt Ost,0 days 00:07:22.500000,8,7 Min 22 Sec
RE80,Ober Ramstadt,Darmstadt TU-Lichtwiese,0 days 00:06:00,1,6 Min 0 Sec
RE80,Ober Ramstadt,Mühltal,0 days 00:04:00,1,4 Min 0 Sec
RE80,Ober Ramstadt,Reinheim(Odenw),0 days 00:07:00,7,7 Min 0 Sec
RE80,Oberdachstetten,Ansbach,0 days 00:12:01.395348837,43,12 Min 1 Sec
RE80,Oberdachstetten,Burgbernheim-Wildbad,0 days 00:06:23.720930232,43,6 Min 23 Sec
RE80,Ochsenfurt,Goßmannsdorf,0 days 00:03:18.139534883,43,3 Min 18 Sec
RE80,Ochsenfurt,Marktbreit,0 days 00:04:05.581395348,43,4 Min 5 Sec
RE80,"Otting-Weilheim, Bahnhof",Donauwörth,0 days 00:13:09.600000,25,13 Min 9 Sec
RE80,"Otting-Weilheim, Bahnhof",Treuchtlingen,0 days 00:09:00,29,9 Min 0 Sec
RE80,Otzberg Lengfeld,Reinheim(Odenw),0 days 00:05:00,1,5 Min 0 Sec
RE80,Reinfeld(Holst),Bad Oldesloe,0 days 00:07:00,39,7 Min 0 Sec
RE80,Reinfeld(Holst),Lübeck-Moisling,0 days 00:07:00,40,7 Min 0 Sec
RE80,Reinheim(Odenw),Groß-Umstadt Wiebelsbach,0 days 00:08:34.285714285,7,8 Min 34 Sec
RE80,Reinheim(Odenw),Ober Ramstadt,0 days 00:07:48,10,7 Min 48 Sec
RE80,Schwäbisch Hall,Schwäbisch Hall-Hessental,0 days 00:07:40,12,7 Min 40 Sec
RE80,Schwäbisch Hall,Wackershofen,0 days 00:05:06,10,5 Min 6 Sec
RE80,Schwäbisch Hall-Hessental,Eckartshausen-Ilshofen,0 days 00:13:24,10,13 Min 24 Sec
RE80,Schwäbisch Hall-Hessental,Schwäbisch Hall,0 days 00:06:48,10,6 Min 48 Sec
RE80,Steinach(bei Rothenburg ob der Tauber),Burgbernheim-Wildbad,0 days 00:03:08.372093023,43,3 Min 8 Sec
RE80,Steinach(bei Rothenburg ob der Tauber),Uffenheim,0 days 00:08:06.976744186,43,8 Min 6 Sec
RE80,Treuchtlingen,Gunzenhausen,0 days 00:16:18.666666666,45,16 Min 18 Sec
RE80,Treuchtlingen,"Otting-Weilheim, Bahnhof",0 days 00:11:43.200000,25,11 Min 43 Sec
RE80,Triesdorf,Ansbach,0 days 00:12:10.666666666,45,12 Min 10 Sec
RE80,Triesdorf,Muhr am See,0 days 00:04:10.434782608,46,4 Min 10 Sec
RE80,Uffenheim,Marktbreit,0 days 00:12:01.395348837,43,12 Min 1 Sec
RE80,Uffenheim,Steinach(bei Rothenburg ob der Tauber),0 days 00:09:11.162790697,43,9 Min 11 Sec
RE80,Wackershofen,Schwäbisch Hall,0 days 00:05:05.454545454,11,5 Min 5 Sec
RE80,Wackershofen,Waldenburg(Württ),0 days 00:07:00,10,7 Min 0 Sec
RE80,Waldenburg(Württ),Neuenstein,0 days 00:04:54,10,4 Min 54 Sec
RE80,Waldenburg(Württ),Schwäbisch Hall,0 days 00:10:00,1,10 Min 0 Sec
RE80,Waldenburg(Württ),Wackershofen,0 days 00:07:00,11,7 Min 0 Sec
RE80,Weinsberg,Heilbronn Hbf,0 days 00:07:18,10,7 Min 18 Sec
RE80,Weinsberg,Willsbach,0 days 00:05:00,10,5 Min 0 Sec
RE80,Weinsberg,Öhringen Hbf,0 days 00:17:00,1,17 Min 0 Sec
RE80,Westendorf,Meitingen,0 days 00:03:00,1,3 Min 0 Sec
RE80,Westendorf,Nordendorf,0 days 00:03:00,2,3 Min 0 Sec
RE80,Willsbach,Weinsberg,0 days 00:05:06,10,5 Min 6 Sec
RE80,Willsbach,Öhringen Hbf,0 days 00:10:00,10,10 Min 0 Sec
RE80,Winterhausen,Goßmannsdorf,0 days 00:03:00,8,3 Min 0 Sec
RE80,Winterhausen,Würzburg-Heidingsfeld Ost,0 days 00:05:46.046511627,43,5 Min 46 Sec
RE80,Würzburg Hbf,Würzburg Süd,0 days 00:03:00,38,3 Min 0 Sec
RE80,Würzburg Süd,Würzburg Hbf,0 days 00:03:54.418604651,43,3 Min 54 Sec
RE80,Würzburg Süd,Würzburg-Heidingsfeld Ost,0 days 00:03:13.953488372,43,3 Min 13 Sec
RE80,Würzburg-Heidingsfeld Ost,Winterhausen,0 days 00:05:40.465116279,43,5 Min 40 Sec
RE80,Würzburg-Heidingsfeld Ost,Würzburg Süd,0 days 00:03:22.325581395,43,3 Min 22 Sec
RE80,Öhringen Hbf,Neuenstein,0 days 00:06:10,12,6 Min 10 Sec
RE80,Öhringen Hbf,Willsbach,0 days 00:09:54,10,9 Min 54 Sec
RE82,Altenbeken,Horn-Bad Meinberg,0 days 00:18:00,15,18 Min 0 Sec
RE82,Bad Salzuflen,Schötmar,0 days 00:03:00,1,3 Min 0 Sec
RE82,Bad Salzuflen-Sylbach,Lage(Lippe),0 days 00:05:00,1,5 Min 0 Sec
RE82,Bielefeld Hbf,Herford,0 days 00:11:00,1,11 Min 0 Sec
RE82,Bielefeld Hbf,Oerlinghausen,0 days 00:10:00,14,10 Min 0 Sec
RE82,Bielefeld Ost,Bielefeld Hbf,0 days 00:04:00,1,4 Min 0 Sec
RE82,Detmold,Horn-Bad Meinberg,0 days 00:08:00,15,8 Min 0 Sec
RE82,Detmold,Lage(Lippe),0 days 00:10:43.333333333,18,10 Min 43 Sec
RE82,Herford,Bad Salzuflen,0 days 00:13:00,1,13 Min 0 Sec
RE82,Horn-Bad Meinberg,Altenbeken,0 days 00:20:00,14,20 Min 0 Sec
RE82,Horn-Bad Meinberg,Detmold,0 days 00:08:00,17,8 Min 0 Sec
RE82,Lage(Lippe),Detmold,0 days 00:07:26.250000,16,7 Min 26 Sec
RE82,Lage(Lippe),Oerlinghausen,0 days 00:09:03.333333333,18,9 Min 3 Sec
RE82,Oerlinghausen,Bielefeld Hbf,0 days 00:12:00,16,12 Min 0 Sec
RE82,Oerlinghausen,Bielefeld Ost,0 days 00:10:00,2,10 Min 0 Sec
RE82,Oerlinghausen,Lage(Lippe),0 days 00:14:00,14,14 Min 0 Sec
RE82,Schötmar,Bad Salzuflen-Sylbach,0 days 00:05:00,1,5 Min 0 Sec
RE83,Ascheberg(Holst),Plön,0 days 00:05:49.655172413,29,5 Min 49 Sec
RE83,Ascheberg(Holst),Preetz,0 days 00:09:00,25,9 Min 0 Sec
RE83,Bad Malente-Gremsmühlen,Eutin,0 days 00:07:00,29,7 Min 0 Sec
RE83,Bad Malente-Gremsmühlen,Plön,0 days 00:08:50.270270270,37,8 Min 50 Sec
RE83,Bad Schwartau,Eutin,0 days 00:17:00,33,17 Min 0 Sec
RE83,Bad Schwartau,Lübeck Hbf,0 days 00:05:02.068965517,29,5 Min 2 Sec
RE83,Bad Schwartau,Pansdorf,0 days 00:07:00,3,7 Min 0 Sec
RE83,Bad Schwartau,Pönitz(Holst),0 days 00:10:00,1,10 Min 0 Sec
RE83,Echem,Lauenburg(Elbe),0 days 00:04:54.545454545,22,4 Min 54 Sec
RE83,Echem,Lüneburg,0 days 00:11:00,21,11 Min 0 Sec
RE83,Eutin,Bad Malente-Gremsmühlen,0 days 00:06:14.594594594,37,6 Min 14 Sec
RE83,Eutin,Bad Schwartau,0 days 00:18:00,28,18 Min 0 Sec
RE83,Eutin,Pönitz(Holst),0 days 00:08:00,1,8 Min 0 Sec
RE83,Kiel Hbf,Kiel-Elmschenhagen,0 days 00:05:00,1,5 Min 0 Sec
RE83,Kiel Hbf,Raisdorf,0 days 00:08:00,22,8 Min 0 Sec
RE83,Kiel-Elmschenhagen,Raisdorf,0 days 00:06:00,1,6 Min 0 Sec
RE83,Lauenburg(Elbe),Echem,0 days 00:04:00,21,4 Min 0 Sec
RE83,Lübeck Flughafen,Lübeck Hochschulstadtteil,0 days 00:03:00,24,3 Min 0 Sec
RE83,Lübeck Flughafen,Ratzeburg,0 days 00:09:52.500000,24,9 Min 52 Sec
RE83,Lübeck Hbf,Bad Schwartau,0 days 00:05:01.621621621,37,5 Min 1 Sec
RE83,Lübeck Hbf,Lübeck Hochschulstadtteil,0 days 00:05:00,24,5 Min 0 Sec
RE83,Lübeck Hochschulstadtteil,Lübeck Flughafen,0 days 00:03:52.500000,24,3 Min 52 Sec
RE83,Lübeck Hochschulstadtteil,Lübeck Hbf,0 days 00:08:50,24,8 Min 50 Sec
RE83,Lüneburg,Echem,0 days 00:10:00,22,10 Min 0 Sec
RE83,Mölln(Lauenb),Ratzeburg,0 days 00:06:55,24,6 Min 55 Sec
RE83,Pansdorf,Pönitz(Holst),0 days 00:07:00,3,7 Min 0 Sec
RE83,Plön,Ascheberg(Holst),0 days 00:05:55.135135135,37,5 Min 55 Sec
RE83,Plön,Bad Malente-Gremsmühlen,0 days 00:08:57.931034482,29,8 Min 57 Sec
RE83,Preetz,Ascheberg(Holst),0 days 00:09:00,23,9 Min 0 Sec
RE83,Preetz,Raisdorf,0 days 00:07:04.800000,25,7 Min 4 Sec
RE83,Pönitz(Holst),Bad Schwartau,0 days 00:10:00,1,10 Min 0 Sec
RE83,Pönitz(Holst),Eutin,0 days 00:09:45,4,9 Min 45 Sec
RE83,Raisdorf,Hauptbahnhof A1,0 days 00:13:00,2,13 Min 0 Sec
RE83,Raisdorf,Kiel Hbf,0 days 00:11:00,23,11 Min 0 Sec
RE83,Raisdorf,Preetz,0 days 00:07:05.217391304,23,7 Min 5 Sec
RE83,Ratzeburg,Lübeck Flughafen,0 days 00:10:45,24,10 Min 45 Sec
RE83,Ratzeburg,Mölln(Lauenb),0 days 00:07:55,24,7 Min 55 Sec
RE85,Babenhausen Langstadt,Babenhausen(Hess),0 days 00:04:15,4,4 Min 15 Sec
RE85,Babenhausen Langstadt,Groß-Umstadt Klein-Umstadt,0 days 00:03:00,8,3 Min 0 Sec
RE85,Babenhausen(Hess),Babenhausen Langstadt,0 days 00:09:07.500000,8,9 Min 7 Sec
RE85,Babenhausen(Hess),Groß-Umstadt Mitte,0 days 00:09:25.384615384,26,9 Min 25 Sec
RE85,Babenhausen(Hess),Mainhausen Zellhausen,0 days 00:07:45,4,7 Min 45 Sec
RE85,Babenhausen(Hess),Seligenstadt(Hess),0 days 00:07:13.500000,40,7 Min 13 Sec
RE85,Bad Kleinen,Güstrow,0 days 00:32:00,11,32 Min 0 Sec
RE85,Bad Kleinen,Schwerin Hbf,0 days 00:16:00,9,16 Min 0 Sec
RE85,Bad König,Höchst(Odenw),0 days 00:05:52.500000,16,5 Min 52 Sec
RE85,Bad König,Michelstadt,0 days 00:05:56.250000,16,5 Min 56 Sec
RE85,Berlin Gesundbrunnen,Berlin Hbf,0 days 00:06:00,2,6 Min 0 Sec
RE85,Berlin Gesundbrunnen,Oranienburg,0 days 00:21:13.333333333,9,21 Min 13 Sec
RE85,Berlin Hbf,Berlin Gesundbrunnen,0 days 00:07:00,1,7 Min 0 Sec
RE85,Berlin Hbf,Berlin Potsdamer Platz,0 days 00:04:00,2,4 Min 0 Sec
RE85,Berlin Potsdamer Platz,Berlin Hbf,0 days 00:03:00,1,3 Min 0 Sec
RE85,Berlin Potsdamer Platz,Berlin Südkreuz,0 days 00:04:00,2,4 Min 0 Sec
RE85,Berlin Südkreuz,Berlin Potsdamer Platz,0 days 00:04:00,1,4 Min 0 Sec
RE85,Erbach(Odenw),Michelstadt,0 days 00:03:00,16,3 Min 0 Sec
RE85,Frankfurt(Main)Hbf,Frankfurt(Main)Süd,0 days 00:05:08,45,5 Min 8 Sec
RE85,Frankfurt(Main)Ost,Frankfurt(Main)Süd,0 days 00:03:51.724137931,29,3 Min 51 Sec
RE85,Frankfurt(Main)Ost,Hanau Hbf,0 days 00:14:48.387096774,31,14 Min 48 Sec
RE85,Frankfurt(Main)Ost,Hanau West,0 days 00:12:00,1,12 Min 0 Sec
RE85,Frankfurt(Main)Süd,Frankfurt(Main)Hbf,0 days 00:07:08.181818181,44,7 Min 8 Sec
RE85,Frankfurt(Main)Süd,Frankfurt(Main)Ost,0 days 00:04:56.250000,32,4 Min 56 Sec
RE85,Frankfurt(Main)Süd,Hanau Hbf,0 days 00:20:27.692307692,13,20 Min 27 Sec
RE85,Groß-Umstadt Klein-Umstadt,Babenhausen Langstadt,0 days 00:03:45,4,3 Min 45 Sec
RE85,Groß-Umstadt Klein-Umstadt,Groß-Umstadt Mitte,0 days 00:05:15,8,5 Min 15 Sec
RE85,Groß-Umstadt Mitte,Babenhausen(Hess),0 days 00:09:16.551724137,29,9 Min 16 Sec
RE85,Groß-Umstadt Mitte,Groß-Umstadt Klein-Umstadt,0 days 00:05:15,4,5 Min 15 Sec
RE85,Groß-Umstadt Mitte,Groß-Umstadt Wiebelsbach,0 days 00:04:00,34,4 Min 0 Sec
RE85,Groß-Umstadt Wiebelsbach,Groß-Umstadt Mitte,0 days 00:04:25.454545454,33,4 Min 25 Sec
RE85,Groß-Umstadt Wiebelsbach,Höchst(Odenw),0 days 00:08:22.500000,16,8 Min 22 Sec
RE85,Güstrow,Bad Kleinen,0 days 00:31:00,9,31 Min 0 Sec
RE85,Güstrow,Oranienburg,0 days 01:18:00,8,78 Min 0 Sec
RE85,Güstrow,Waren(Müritz),0 days 00:29:00,3,29 Min 0 Sec
RE85,Hainburg Hainstadt,Hanau Hbf,0 days 00:08:15.384615384,39,8 Min 15 Sec
RE85,Hainburg Hainstadt,Hanau Klein-Auheim,0 days 00:03:48,5,3 Min 48 Sec
RE85,Hainburg Hainstadt,Seligenstadt(Hess),0 days 00:05:37.333333333,45,5 Min 37 Sec
RE85,Hanau Hbf,Frankfurt(Main)Ost,0 days 00:17:53.571428571,28,17 Min 53 Sec
RE85,Hanau Hbf,Frankfurt(Main)Süd,0 days 00:21:47.142857142,14,21 Min 47 Sec
RE85,Hanau Hbf,Hainburg Hainstadt,0 days 00:08:11.351351351,37,8 Min 11 Sec
RE85,Hanau Hbf,Hanau Klein-Auheim,0 days 00:04:37.500000,8,4 Min 37 Sec
RE85,Hanau Hbf,Maintal Ost,0 days 00:09:00,2,9 Min 0 Sec
RE85,Hanau Klein-Auheim,Hainburg Hainstadt,0 days 00:03:00,8,3 Min 0 Sec
RE85,Hanau Klein-Auheim,Hanau Hbf,0 days 00:04:24,5,4 Min 24 Sec
RE85,Hanau West,Hanau Hbf,0 days 00:04:00,1,4 Min 0 Sec
RE85,Höchst(Odenw),Bad König,0 days 00:05:00,16,5 Min 0 Sec
RE85,Höchst(Odenw),Groß-Umstadt Wiebelsbach,0 days 00:06:03.750000,16,6 Min 3 Sec
RE85,Mainhausen Zellhausen,Babenhausen(Hess),0 days 00:06:07.500000,8,6 Min 7 Sec
RE85,Mainhausen Zellhausen,Seligenstadt(Hess),0 days 00:03:00,3,3 Min 0 Sec
RE85,Maintal Ost,Frankfurt(Main)Ost,0 days 00:09:00,1,9 Min 0 Sec
RE85,Maintal Ost,Frankfurt(Main)Süd,0 days 00:13:00,1,13 Min 0 Sec
RE85,Michelstadt,Bad König,0 days 00:08:26.250000,16,8 Min 26 Sec
RE85,Michelstadt,Erbach(Odenw),0 days 00:04:22.500000,16,4 Min 22 Sec
RE85,Neustrelitz Hbf,Waren(Müritz),0 days 00:18:00,2,18 Min 0 Sec
RE85,Oranienburg,Berlin Gesundbrunnen,0 days 00:25:00,9,25 Min 0 Sec
RE85,Oranienburg,Güstrow,0 days 01:24:00,7,84 Min 0 Sec
RE85,Oranienburg,Neustrelitz Hbf,0 days 00:34:00,2,34 Min 0 Sec
RE85,Schwerin Hbf,Bad Kleinen,0 days 00:10:00,11,10 Min 0 Sec
RE85,Seligenstadt(Hess),Babenhausen(Hess),0 days 00:07:40.540540540,37,7 Min 40 Sec
RE85,Seligenstadt(Hess),Hainburg Hainstadt,0 days 00:04:42.272727272,44,4 Min 42 Sec
RE85,Seligenstadt(Hess),Mainhausen Zellhausen,0 days 00:03:00,8,3 Min 0 Sec
RE85,Waren(Müritz),Güstrow,0 days 00:32:00,2,32 Min 0 Sec
RE85,Waren(Müritz),Oranienburg,0 days 00:49:00,3,49 Min 0 Sec
RE86,Lübeck Hbf,Lübeck-Dänischburg IKEA,0 days 00:07:00,13,7 Min 0 Sec
RE86,Lübeck-Dänischburg IKEA,Lübeck Hbf,0 days 00:09:00,14,9 Min 0 Sec
RE86,Lübeck-Dänischburg IKEA,Lübeck-Travemünde Strand,0 days 00:12:00,13,12 Min 0 Sec
RE86,Lübeck-Travemünde Strand,Lübeck-Dänischburg IKEA,0 days 00:11:00,14,11 Min 0 Sec
RE87,Aschaffenburg Hbf,Aschaffenburg Süd,0 days 00:03:00,6,3 Min 0 Sec
RE87,Aschaffenburg Hbf,Kleinwallstadt,0 days 00:12:00,1,12 Min 0 Sec
RE87,Aschaffenburg Hbf,Obernburg-Elsenfeld,0 days 00:15:00,18,15 Min 0 Sec
RE87,Aschaffenburg Süd,Aschaffenburg Hbf,0 days 00:06:00,8,6 Min 0 Sec
RE87,Aschaffenburg Süd,"Aschaffenburg, Hochschule",0 days 00:04:00,1,4 Min 0 Sec
RE87,Aschaffenburg Süd,Kleinwallstadt,0 days 00:10:10,6,10 Min 10 Sec
RE87,Aschaffenburg Süd,Obernau,0 days 00:04:40,3,4 Min 40 Sec
RE87,"Aschaffenburg, Hochschule",Aschaffenburg Hbf,0 days 00:03:00,5,3 Min 0 Sec
RE87,Bad Mergentheim,Edelfingen,0 days 00:06:46.666666666,9,6 Min 46 Sec
RE87,Bad Mergentheim,Igersheim,0 days 00:05:20,9,5 Min 20 Sec
RE87,Bad Mergentheim,Königshofen(Baden),0 days 00:08:56.842105263,19,8 Min 56 Sec
RE87,Bad Mergentheim,Weikersheim,0 days 00:14:00,14,14 Min 0 Sec
RE87,Blaufelden,Rot am See,0 days 00:06:00,23,6 Min 0 Sec
RE87,Blaufelden,Schrozberg,0 days 00:06:57.600000,25,6 Min 57 Sec
RE87,Collenberg,Dorfprozelten,0 days 00:03:57.931034482,29,3 Min 57 Sec
RE87,Collenberg,Freudenberg-Kirschfurt,0 days 00:04:00,33,4 Min 0 Sec
RE87,Crailsheim,Satteldorf,0 days 00:04:00,25,4 Min 0 Sec
RE87,Distelhausen,Lauda,0 days 00:04:00,2,4 Min 0 Sec
RE87,Dittigheim,Lauda,0 days 00:05:00,1,5 Min 0 Sec
RE87,Dittigheim,Tauberbischofsheim,0 days 00:03:00,7,3 Min 0 Sec
RE87,Dorfprozelten,Collenberg,0 days 00:03:50.909090909,33,3 Min 50 Sec
RE87,Dorfprozelten,Stadtprozelten,0 days 00:04:12.413793103,29,4 Min 12 Sec
RE87,Edelfingen,Bad Mergentheim,0 days 00:05:00,4,5 Min 0 Sec
RE87,Edelfingen,Königshofen(Baden),0 days 00:04:00,9,4 Min 0 Sec
RE87,Elpersheim,Markelsheim,0 days 00:03:00,14,3 Min 0 Sec
RE87,Elpersheim,Weikersheim,0 days 00:04:40,9,4 Min 40 Sec
RE87,Erlenbach(Main),Glanzstoffwerke,0 days 00:03:12,5,3 Min 12 Sec
RE87,Erlenbach(Main),Klingenberg(Main),0 days 00:03:02.400000,25,3 Min 2 Sec
RE87,Erlenbach(Main),Obernburg-Elsenfeld,0 days 00:05:00,27,5 Min 0 Sec
RE87,Faulbach(Main),Hasloch(Main),0 days 00:04:57.931034482,29,4 Min 57 Sec
RE87,Faulbach(Main),Stadtprozelten,0 days 00:03:00,33,3 Min 0 Sec
RE87,Freudenberg-Kirschfurt,Collenberg,0 days 00:04:00,29,4 Min 0 Sec
RE87,Freudenberg-Kirschfurt,Miltenberg,0 days 00:07:52.727272727,33,7 Min 52 Sec
RE87,Gamburg(Tauber),Kloster Bronnbach,0 days 00:04:08.888888888,27,4 Min 8 Sec
RE87,Gamburg(Tauber),Niklashausen,0 days 00:03:00,4,3 Min 0 Sec
RE87,Gamburg(Tauber),Tauberbischofsheim,0 days 00:10:00,1,10 Min 0 Sec
RE87,Glanzstoffwerke,Erlenbach(Main),0 days 00:03:00,1,3 Min 0 Sec
RE87,Glanzstoffwerke,Obernburg-Elsenfeld,0 days 00:03:00,4,3 Min 0 Sec
RE87,Hasloch(Main),Faulbach(Main),0 days 00:05:01.818181818,33,5 Min 1 Sec
RE87,Hasloch(Main),Wertheim-Bestenheid,0 days 00:03:00,7,3 Min 0 Sec
RE87,Hochhausen(Tauber),Niklashausen,0 days 00:04:00,27,4 Min 0 Sec
RE87,Hochhausen(Tauber),Tauberbischofsheim,0 days 00:06:33.913043478,23,6 Min 33 Sec
RE87,Igersheim,Bad Mergentheim,0 days 00:03:55.714285714,14,3 Min 55 Sec
RE87,Igersheim,Markelsheim,0 days 00:03:00,8,3 Min 0 Sec
RE87,Kleinheubach,Klingenberg(Main),0 days 00:06:00,1,6 Min 0 Sec
RE87,Kleinheubach,Laudenbach am Main,0 days 00:04:48,5,4 Min 48 Sec
RE87,Kleinheubach,Miltenberg,0 days 00:05:00,3,5 Min 0 Sec
RE87,Kleinwallstadt,Aschaffenburg Hbf,0 days 00:13:00,1,13 Min 0 Sec
RE87,Kleinwallstadt,Aschaffenburg Süd,0 days 00:08:00,8,8 Min 0 Sec
RE87,Kleinwallstadt,Obernburg-Elsenfeld,0 days 00:04:18,10,4 Min 18 Sec
RE87,Kleinwallstadt,Sulzbach(Main),0 days 00:05:36,5,5 Min 36 Sec
RE87,Klingenberg(Main),Erlenbach(Main),0 days 00:03:06.666666666,27,3 Min 6 Sec
RE87,Klingenberg(Main),Laudenbach am Main,0 days 00:07:00,3,7 Min 0 Sec
RE87,Klingenberg(Main),Miltenberg,0 days 00:09:40.800000,25,9 Min 40 Sec
RE87,Klingenberg(Main),Wörth(Main),0 days 00:03:00,5,3 Min 0 Sec
RE87,Kloster Bronnbach,Gamburg(Tauber),0 days 00:04:12.500000,24,4 Min 12 Sec
RE87,Kloster Bronnbach,Reicholzheim,0 days 00:03:00,26,3 Min 0 Sec
RE87,Königshofen(Baden),Bad Mergentheim,0 days 00:08:54,20,8 Min 54 Sec
RE87,Königshofen(Baden),Edelfingen,0 days 00:04:00,4,4 Min 0 Sec
RE87,Königshofen(Baden),Lauda,0 days 00:03:19.285714285,28,3 Min 19 Sec
